City,Year,EV_Count,Electric Range,Weighted_Demand,temperature,humidity,pressure,wind_speed,traffic_volume
Boston,2019,0.0,60.233250657327446,0.0,15.60898532309066,67.40729359486815,1017.6544541318435,2.8434920046130574,3256.035589584824
Boston,2020,0.0,60.233250657327446,0.0,15.60898532309066,67.40729359486815,1017.6544541318435,2.8434920046130574,3256.035589584824
Boston,2021,0.0,60.233250657327446,0.0,15.60898532309066,67.40729359486815,1017.6544541318435,2.8434920046130574,3256.035589584824
Boston,2022,2.0,16.0,32.0,15.60898532309066,67.40729359486815,1017.6544541318435,2.8434920046130574,3256.035589584824
Boston,2023,0.0,60.233250657327446,0.0,15.60898532309066,67.40729359486815,1017.6544541318435,2.8434920046130574,3256.035589584824
Boston,2024,0.0,60.233250657327446,0.0,15.60898532309066,67.40729359486815,1017.6544541318435,2.8434920046130574,3256.035589584824
San Antonio,2015,0.0,60.233250657327446,0.0,20.469436951630367,70.94292237442923,1023.4058219178082,3.1890410958904107,3256.035589584824
San Antonio,2016,0.0,60.233250657327446,0.0,21.073807192725752,69.96231785063752,1013.36691712204,2.9057377049180326,3256.035589584824
San Antonio,2017,1.0,25.0,25.0,22.666466517265107,64.48705116977355,1015.2063055173277,3.4585262104341297,3256.035589584824
San Antonio,2018,0.0,60.233250657327446,0.0,15.60898532309066,67.40729359486815,1017.6544541318435,2.8434920046130574,3256.035589584824
San Antonio,2019,0.0,60.233250657327446,0.0,15.60898532309066,67.40729359486815,1017.6544541318435,2.8434920046130574,3256.035589584824
San Antonio,2020,0.0,60.233250657327446,0.0,15.60898532309066,67.40729359486815,1017.6544541318435,2.8434920046130574,3256.035589584824
San Antonio,2021,0.0,60.233250657327446,0.0,15.60898532309066,67.40729359486815,1017.6544541318435,2.8434920046130574,3256.035589584824
San Antonio,2022,1.0,0.0,0.0,15.60898532309066,67.40729359486815,1017.6544541318435,2.8434920046130574,3256.035589584824
San Antonio,2023,2.0,0.0,0.0,15.60898532309066,67.40729359486815,1017.6544541318435,2.8434920046130574,3256.035589584824
San Antonio,2024,1.0,0.0,0.0,15.60898532309066,67.40729359486815,1017.6544541318435,2.8434920046130574,3256.035589584824
Los Angeles,2015,0.0,60.233250657327446,0.0,17.190005433685275,61.112557077625574,1020.8326484018265,1.3158675799086759,3256.035589584824
Los Angeles,2016,0.0,60.233250657327446,0.0,18.327786878403916,63.1679189435337,1010.2655965391621,1.6464025500910746,3256.035589584824
Los Angeles,2017,0.0,60.233250657327446,0.0,18.978304399662207,67.67246340547979,1013.3458025772551,1.7671712748655073,3256.035589584824
Los Angeles,2018,0.0,60.233250657327446,0.0,15.60898532309066,67.40729359486815,1017.6544541318435,2.8434920046130574,3256.035589584824
Los Angeles,2019,0.0,60.233250657327446,0.0,15.60898532309066,67.40729359486815,1017.6544541318435,2.8434920046130574,3256.035589584824
Los Angeles,2020,1.0,19.0,19.0,15.60898532309066,67.40729359486815,1017.6544541318435,2.8434920046130574,3256.035589584824
Los Angeles,2021,0.0,60.233250657327446,0.0,15.60898532309066,67.40729359486815,1017.6544541318435,2.8434920046130574,3256.035589584824
Los Angeles,2022,1.0,0.0,0.0,15.60898532309066,67.40729359486815,1017.6544541318435,2.8434920046130574,3256.035589584824
Los Angeles,2023,3.0,0.0,0.0,15.60898532309066,67.40729359486815,1017.6544541318435,2.8434920046130574,3256.035589584824
Los Angeles,2024,0.0,60.233250657327446,0.0,15.60898532309066,67.40729359486815,1017.6544541318435,2.8434920046130574,3256.035589584824
Houston,2015,0.0,60.233250657327446,0.0,20.8775316371863,78.48504566210046,1023.7527397260274,2.997488584474886,3256.035589584824
Houston,2016,0.0,60.233250657327446,0.0,21.72898316246585,74.71983151183971,1017.7696948998179,2.9131375227686704,3256.035589584824
Houston,2017,0.0,60.233250657327446,0.0,22.888610785499814,71.36519454522707,1016.0265232078068,3.3475541098461155,3256.035589584824
Houston,2018,0.0,60.233250657327446,0.0,15.60898532309066,67.40729359486815,1017.6544541318435,2.8434920046130574,3256.035589584824
Houston,2019,0.0,60.233250657327446,0.0,15.60898532309066,67.40729359486815,1017.6544541318435,2.8434920046130574,3256.035589584824
Houston,2020,1.0,289.0,289.0,15.60898532309066,67.40729359486815,1017.6544541318435,2.8434920046130574,3256.035589584824
Houston,2021,0.0,60.233250657327446,0.0,15.60898532309066,67.40729359486815,1017.6544541318435,2.8434920046130574,3256.035589584824
Houston,2022,0.0,60.233250657327446,0.0,15.60898532309066,67.40729359486815,1017.6544541318435,2.8434920046130574,3256.035589584824
Houston,2023,0.0,60.233250657327446,0.0,15.60898532309066,67.40729359486815,1017.6544541318435,2.8434920046130574,3256.035589584824
Houston,2024,0.0,60.233250657327446,0.0,15.60898532309066,67.40729359486815,1017.6544541318435,2.8434920046130574,3256.035589584824
San Diego,2015,0.0,60.233250657327446,0.0,16.737043917479223,67.38310502283105,1021.1704337899544,1.6020547945205479,3256.035589584824
San Diego,2016,1.0,14.0,14.0,17.5972708981102,66.19068761384335,1012.9750683060109,1.9645947176684881,3256.035589584824
San Diego,2017,1.0,210.0,210.0,18.01004030449143,69.68134617790567,1014.576004003503,2.2041786563242836,3256.035589584824
San Diego,2018,3.0,154.33333333333334,463.0,15.60898532309066,67.40729359486815,1017.6544541318435,2.8434920046130574,3256.035589584824
San Diego,2019,0.0,60.233250657327446,0.0,15.60898532309066,67.40729359486815,1017.6544541318435,2.8434920046130574,3256.035589584824
San Diego,2020,1.0,25.0,25.0,15.60898532309066,67.40729359486815,1017.6544541318435,2.8434920046130574,3256.035589584824
San Diego,2021,3.0,7.333333333333333,22.0,15.60898532309066,67.40729359486815,1017.6544541318435,2.8434920046130574,3256.035589584824
San Diego,2022,2.0,0.0,0.0,15.60898532309066,67.40729359486815,1017.6544541318435,2.8434920046130574,3256.035589584824
San Diego,2023,3.0,0.0,0.0,15.60898532309066,67.40729359486815,1017.6544541318435,2.8434920046130574,3256.035589584824
San Diego,2024,2.0,0.0,0.0,15.60898532309066,67.40729359486815,1017.6544541318435,2.8434920046130574,3256.035589584824
Atlanta,2015,0.0,60.233250657327446,0.0,17.138002406393152,72.16221461187214,1025.620091324201,2.382305936073059,3256.035589584824
Atlanta,2016,0.0,60.233250657327446,0.0,17.389717794240436,65.78950364298726,1016.8235428051001,2.5142304189435336,3256.035589584824
Atlanta,2017,0.0,60.233250657327446,0.0,18.516579487351432,74.04153634430126,1017.9176779682222,2.371324909295634,3256.035589584824
Atlanta,2018,0.0,60.233250657327446,0.0,15.60898532309066,67.40729359486815,1017.6544541318435,2.8434920046130574,3256.035589584824
Atlanta,2019,0.0,60.233250657327446,0.0,15.60898532309066,67.40729359486815,1017.6544541318435,2.8434920046130574,3256.035589584824
Atlanta,2020,0.0,60.233250657327446,0.0,15.60898532309066,67.40729359486815,1017.6544541318435,2.8434920046130574,3256.035589584824
Atlanta,2021,0.0,60.233250657327446,0.0,15.60898532309066,67.40729359486815,1017.6544541318435,2.8434920046130574,3256.035589584824
Atlanta,2022,0.0,60.233250657327446,0.0,15.60898532309066,67.40729359486815,1017.6544541318435,2.8434920046130574,3256.035589584824
Atlanta,2023,1.0,0.0,0.0,15.60898532309066,67.40729359486815,1017.6544541318435,2.8434920046130574,3256.035589584824
Atlanta,2024,0.0,60.233250657327446,0.0,15.60898532309066,67.40729359486815,1017.6544541318435,2.8434920046130574,3256.035589584824
Vancouver,2015,189.0,85.80952380952381,16218.0,11.249065014475228,86.24543378995433,1018.4348173515982,2.2773972602739727,3256.035589584824
Vancouver,2016,209.0,101.52153110047847,21218.0,10.950439099593806,81.75375683060109,1015.0854963570127,3.009335154826958,3256.035589584824
Vancouver,2017,351.0,104.03703703703704,36517.0,11.470537987101213,79.07756787188791,1016.071062179407,2.9279369448267234,3256.035589584824
Vancouver,2018,499.0,145.3687374749499,72539.0,15.60898532309066,67.40729359486815,1017.6544541318435,2.8434920046130574,3256.035589584824
Vancouver,2019,393.0,167.7175572519084,65913.0,15.60898532309066,67.40729359486815,1017.6544541318435,2.8434920046130574,3256.035589584824
